model,correlation,item_id,item_type,n_papers
GPT-5.1,0.6043605804443359,10.1016_j.biosystems.2024.105362,Individual paper,1
GPT-5.1,0.5690901279449463,10.1016_j.chaos.2012.01.004,Individual paper,1
GPT-5.1,0.672575831413269,10.1016_j.chaos.2013.07.016,Individual paper,1
GPT-5.1,0.620684802532196,10.1016_j.chaos.2015.06.002,Individual paper,1
GPT-5.1,0.5708489418029785,10.1016_j.chaos.2016.08.015,Individual paper,1
GPT-5.1,0.5765131711959839,10.1016_j.chaos.2016.10.003,Individual paper,1
GPT-5.1,0.516517162322998,10.1016_j.chaos.2016.12.008,Individual paper,1
GPT-5.1,0.5165121555328369,10.1016_j.chaos.2017.06.015,Individual paper,1
GPT-5.1,0.5741780400276184,10.1016_j.chaos.2017.10.016,Individual paper,1
GPT-5.1,0.5429673790931702,10.1016_j.chaos.2018.01.019,Individual paper,1
GPT-5.1,0.555030882358551,10.1016_j.chaos.2018.02.035,Individual paper,1
GPT-5.1,0.5491819381713867,10.1016_j.chaos.2018.03.029,Individual paper,1
GPT-5.1,0.6164277791976929,10.1016_j.chaos.2018.03.036,Individual paper,1
GPT-5.1,0.5355337858200073,10.1016_j.chaos.2018.12.040,Individual paper,1
GPT-5.1,0.6868621706962585,10.1016_j.chaos.2019.01.004,Individual paper,1
GPT-5.1,0.4834780097007751,10.1016_j.chaos.2019.04.015,Individual paper,1
GPT-5.1,0.6341789960861206,10.1016_j.chaos.2019.109398,Individual paper,1
GPT-5.1,0.5897828936576843,10.1016_j.chaos.2019.109422,Individual paper,1
GPT-5.1,0.5039815902709961,10.1016_j.chaos.2019.109423,Individual paper,1
GPT-5.1,0.5734692811965942,10.1016_j.chaos.2019.109517,Individual paper,1
GPT-5.1,0.6167251467704773,10.1016_j.chaos.2019.109518,Individual paper,1
GPT-5.1,0.636644184589386,10.1016_j.chaos.2020.109715,Individual paper,1
GPT-5.1,0.554347038269043,10.1016_j.chaos.2021.111229,Individual paper,1
GPT-5.1,0.6297109723091125,10.1016_j.chaos.2021.111395,Individual paper,1
GPT-5.1,0.6451317071914673,10.1016_j.chaos.2021.111663,Individual paper,1
GPT-5.1,0.6886410117149353,10.1016_j.chaos.2022.111948,Individual paper,1
GPT-5.1,0.6500125527381897,10.1016_j.chaos.2022.111973,Individual paper,1
GPT-5.1,0.5830280184745789,10.1016_j.chaos.2022.112298,Individual paper,1
GPT-5.1,0.5723597407341003,10.1016_j.chaos.2022.112413,Individual paper,1
GPT-5.1,0.606910765171051,10.1016_j.chaos.2022.112432,Individual paper,1
GPT-5.1,0.5563518404960632,10.1016_j.chaos.2022.112747,Individual paper,1
GPT-5.1,0.6080690026283264,10.1016_j.chaos.2022.112849,Individual paper,1
GPT-5.1,0.5573520660400391,10.1016_j.chaos.2022.112987,Individual paper,1
GPT-5.1,0.5838429927825928,10.1016_j.chaos.2023.113218,Individual paper,1
GPT-5.1,0.5498241782188416,10.1016_j.chaos.2023.113236,Individual paper,1
GPT-5.1,0.600186288356781,10.1016_j.chaos.2023.113295,Individual paper,1
GPT-5.1,0.5519754886627197,10.1016_j.chaos.2023.113318,Individual paper,1
GPT-5.1,0.5889461636543274,10.1016_j.chaos.2023.113319,Individual paper,1
GPT-5.1,0.6121549010276794,10.1016_j.chaos.2023.113519,Individual paper,1
GPT-5.1,0.54291170835495,10.1016_j.chaos.2023.113552,Individual paper,1
GPT-5.1,0.5092470645904541,10.1016_j.chaos.2023.113562,Individual paper,1
GPT-5.1,0.638763427734375,10.1016_j.chaos.2023.113669,Individual paper,1
GPT-5.1,0.4929954707622528,10.1016_j.chaos.2023.114011,Individual paper,1
GPT-5.1,0.633306086063385,10.1016_j.chaos.2023.114031,Individual paper,1
GPT-5.1,0.5655888915061951,10.1016_j.chaos.2023.114385,Individual paper,1
GPT-5.1,0.6237711906433105,10.1016_j.chaos.2024.114545,Individual paper,1
GPT-5.1,0.5993202924728394,10.1016_j.chaos.2024.114547,Individual paper,1
GPT-5.1,0.5760629773139954,10.1016_j.chaos.2024.114651,Individual paper,1
GPT-5.1,0.5549443960189819,10.1016_j.chaos.2024.114699,Individual paper,1
GPT-5.1,0.5570448040962219,10.1016_j.chaos.2024.114754,Individual paper,1
GPT-5.1,0.6223594546318054,10.1016_j.chaos.2024.114859,Individual paper,1
GPT-5.1,0.5508880615234375,10.1016_j.chaos.2024.115003,Individual paper,1
GPT-5.1,0.5810288190841675,10.1016_j.chaos.2024.115095,Individual paper,1
GPT-5.1,0.5826595425605774,10.1016_j.chaos.2024.115250,Individual paper,1
GPT-5.1,0.518140435218811,10.1016_j.chaos.2024.115693,Individual paper,1
GPT-5.1,0.5531245470046997,10.1016_j.chaos.2024.115778,Individual paper,1
GPT-5.1,0.6542516350746155,10.1016_j.chaos.2025.116135,Individual paper,1
GPT-5.1,0.4842784404754638,10.1016_j.chaos.2025.116255,Individual paper,1
GPT-5.1,0.613578736782074,10.1016_j.chaos.2025.116295,Individual paper,1
GPT-5.1,0.5887793898582458,10.1016_j.chaos.2025.116297,Individual paper,1
GPT-5.1,0.6326281428337097,10.1016_j.chaos.2025.116298,Individual paper,1
GPT-5.1,0.5752595663070679,10.1016_j.chaos.2025.116323,Individual paper,1
GPT-5.1,0.6652148365974426,10.1016_j.chieco.2022.101826,Individual paper,1
GPT-5.1,0.57548987865448,10.1016_j.chieco.2024.102267,Individual paper,1
GPT-5.1,0.4976654946804046,10.1016_j.chieco.2025.102459,Individual paper,1
GPT-5.1,0.5065708756446838,10.1016_j.cie.2018.02.040,Individual paper,1
GPT-5.1,0.5648539066314697,10.1016_j.cnsns.2021.105726,Individual paper,1
GPT-5.1,0.5542843341827393,10.1016_j.cognition.2017.01.017,Individual paper,1
GPT-5.1,0.6133105754852295,10.1016_j.cogsys.2005.11.010,Individual paper,1
GPT-5.1,0.5876642465591431,10.1016_j.comnet.2011.07.011,Individual paper,1
GPT-5.1,0.6739301681518555,10.1016_j.comnet.2011.11.013,Individual paper,1
GPT-5.1,0.5886098742485046,10.1016_j.comnet.2012.08.012,Individual paper,1
GPT-5.1,0.4020796120166778,10.1016_j.conb.2004.10.007,Individual paper,1
GPT-5.1,0.5464296936988831,10.1016_j.copsyc.2021.06.020,Individual paper,1
GPT-5.1,0.5069891810417175,10.1016_j.copsyc.2021.08.033,Individual paper,1
GPT-5.1,0.769167959690094,10.1016_j.copsyc.2021.09.003,Individual paper,1
GPT-5.1,0.5992709398269653,10.1016_j.copsyc.2024.101849,Individual paper,1
GPT-5.1,0.6203680634498596,10.1016_j.cosust.2014.08.002,Individual paper,1
GPT-5.1,0.5571824908256531,10.1016_j.cub.2006.03.069,Individual paper,1
GPT-5.1,0.6415857076644897,10.1016_j.cub.2010.10.027,Individual paper,1
GPT-5.1,0.6536839008331299,10.1016_j.drugalcdep.2013.08.013,Individual paper,1
GPT-5.1,0.6666914224624634,10.1016_j.ecocom.2018.06.001,Individual paper,1
GPT-5.1,0.5318011045455933,10.1016_j.ecolecon.2006.11.003,Individual paper,1
GPT-5.1,0.545168936252594,10.1016_j.ecolecon.2008.01.015,Individual paper,1
GPT-5.1,0.6543485522270203,10.1016_j.ecolecon.2011.01.011,Individual paper,1
GPT-5.1,0.7382294535636902,10.1016_j.ecolecon.2011.05.011,Individual paper,1
GPT-5.1,0.6635782718658447,10.1016_j.ecolecon.2013.05.013,Individual paper,1
GPT-5.1,0.6203277707099915,10.1016_j.ecolecon.2013.08.010,Individual paper,1
GPT-5.1,0.6137369275093079,10.1016_j.ecolecon.2015.04.005,Individual paper,1
GPT-5.1,0.643858015537262,10.1016_j.ecolecon.2015.05.011,Individual paper,1
GPT-5.1,0.6507287621498108,10.1016_j.ecolecon.2019.106432,Individual paper,1
GPT-5.1,0.6271830797195435,10.1016_j.ecolecon.2022.107597,Individual paper,1
GPT-5.1,0.557655394077301,10.1016_j.ecolecon.2023.107932,Individual paper,1
GPT-5.1,0.5720508098602295,10.1016_j.ecolecon.2024.108388,Individual paper,1
GPT-5.1,0.6385145783424377,10.1016_j.ecolecon.2024.108438,Individual paper,1
GPT-5.1,0.5152810215950012,10.1016_j.econlet.2006.02.010,Individual paper,1
GPT-5.1,0.5581899881362915,10.1016_j.econlet.2007.09.048,Individual paper,1
GPT-5.1,0.6306681036949158,10.1016_j.econlet.2008.12.012,Individual paper,1
GPT-5.1,0.6754574179649353,10.1016_j.econlet.2009.08.024,Individual paper,1
GPT-5.1,0.6074768900871277,10.1016_j.econlet.2012.08.002,Individual paper,1
GPT-5.1,0.6000593900680542,10.1016_j.econlet.2012.08.014,Individual paper,1
GPT-5.1,0.6216928362846375,10.1016_j.econlet.2014.05.017,Individual paper,1
GPT-5.1,0.6336665749549866,10.1016_j.econlet.2016.12.025,Individual paper,1
GPT-5.1,0.5767725706100464,10.1016_j.econlet.2017.01.016,Individual paper,1
GPT-5.1,0.675261378288269,10.1016_j.econlet.2017.05.022,Individual paper,1
GPT-5.1,0.6863114237785339,10.1016_j.econlet.2018.07.043,Individual paper,1
GPT-5.1,0.6037723422050476,10.1016_j.econlet.2020.109155,Individual paper,1
GPT-5.1,0.6151201725006104,10.1016_j.ejor.2008.01.021,Individual paper,1
GPT-5.1,0.6181358098983765,10.1016_j.ejpoleco.2009.10.002,Individual paper,1
GPT-5.1,0.6114504933357239,10.1016_j.ejpoleco.2009.11.006,Individual paper,1
GPT-5.1,0.6040254831314087,10.1016_j.ejpoleco.2012.03.001,Individual paper,1
GPT-5.1,0.5012826919555664,10.1016_j.ejpoleco.2013.11.005,Individual paper,1
GPT-5.1,0.5846009254455566,10.1016_j.ejpoleco.2022.102354,Individual paper,1
GPT-5.1,0.6108272075653076,10.1016_j.envsci.2014.05.006,Individual paper,1
GPT-5.1,0.6338520050048828,10.1016_j.eswa.2014.02.050,Individual paper,1
GPT-5.1,0.6728516817092896,10.1016_j.euroecorev.2004.10.005,Individual paper,1
GPT-5.1,0.7354030013084412,10.1016_j.euroecorev.2008.09.005,Individual paper,1
GPT-5.1,0.7017990946769714,10.1016_j.euroecorev.2008.09.007,Individual paper,1
GPT-5.1,0.7876787185668945,10.1016_j.euroecorev.2010.04.003,Individual paper,1
GPT-5.1,0.3802105188369751,10.1016_j.euroecorev.2012.05.003,Individual paper,1
GPT-5.1,0.6205673813819885,10.1016_j.euroecorev.2012.09.008,Individual paper,1
GPT-5.1,0.6490848064422607,10.1016_j.euroecorev.2013.11.012,Individual paper,1
GPT-5.1,0.5108209252357483,10.1016_j.euroecorev.2014.11.009,Individual paper,1
GPT-5.1,0.6000946760177612,10.1016_j.euroecorev.2015.06.004,Individual paper,1
GPT-5.1,0.601576566696167,10.1016_j.euroecorev.2016.08.004,Individual paper,1
GPT-5.1,0.5216361284255981,10.1016_j.euroecorev.2017.01.007,Individual paper,1
GPT-5.1,0.6859226822853088,10.1016_j.euroecorev.2017.07.013,Individual paper,1
GPT-5.1,0.652386486530304,10.1016_j.euroecorev.2018.05.004,Individual paper,1
GPT-5.1,0.5486227869987488,10.1016_j.euroecorev.2019.103346,Individual paper,1
GPT-5.1,0.6279431581497192,10.1016_j.euroecorev.2021.103711,Individual paper,1
GPT-5.1,0.4643710255622864,10.1016_j.euroecorev.2021.103862,Individual paper,1
GPT-5.1,0.6534877419471741,10.1016_j.euroecorev.2023.104466,Individual paper,1
GPT-5.1,0.580963671207428,10.1016_j.euroecorev.2023.104659,Individual paper,1
GPT-5.1,0.621169924736023,10.1016_j.euroecorev.2024.104682,Individual paper,1
GPT-5.1,0.6114606261253357,10.1016_j.euroecorev.2024.104818,Individual paper,1
GPT-5.1,0.6570731997489929,10.1016_j.euroecorev.2024.104885,Individual paper,1
GPT-5.1,0.6482973694801331,10.1016_j.evolhumbehav.2004.03.002,Individual paper,1
GPT-5.1,0.4723541140556335,10.1016_j.evolhumbehav.2004.04.002,Individual paper,1
GPT-5.1,0.6228445172309875,10.1016_j.evolhumbehav.2004.08.001,Individual paper,1
GPT-5.1,0.6440584659576416,10.1016_j.evolhumbehav.2006.06.001,Individual paper,1
GPT-5.1,0.6594510078430176,10.1016_j.evolhumbehav.2006.08.002,Individual paper,1
GPT-5.1,0.646942675113678,10.1016_j.evolhumbehav.2007.04.001,Individual paper,1
GPT-5.1,0.3792564868927002,10.1016_j.evolhumbehav.2007.08.002,Individual paper,1
GPT-5.1,0.6623857617378235,10.1016_j.evolhumbehav.2008.01.001,Individual paper,1
GPT-5.1,0.5990120768547058,10.1016_j.evolhumbehav.2013.10.001,Individual paper,1
GPT-5.1,0.6306729912757874,10.1016_j.evolhumbehav.2014.02.002,Individual paper,1
GPT-5.1,0.5818432569503784,10.1016_j.evolhumbehav.2014.09.001,Individual paper,1
GPT-5.1,0.5594394207000732,10.1016_j.evolhumbehav.2015.02.002,Individual paper,1
GPT-5.1,0.6749560236930847,10.1016_j.evolhumbehav.2015.02.003,Individual paper,1
GPT-5.1,0.6331685185432434,10.1016_j.evolhumbehav.2015.06.002,Individual paper,1
GPT-5.1,0.5804933309555054,10.1016_j.evolhumbehav.2015.12.004,Individual paper,1
GPT-5.1,0.8021467924118042,10.1016_j.evolhumbehav.2016.02.001,Individual paper,1
GPT-5.1,0.5607818365097046,10.1016_j.evolhumbehav.2017.07.003,Individual paper,1
GPT-5.1,0.5736656785011292,10.1016_j.evolhumbehav.2020.05.007,Individual paper,1
GPT-5.1,0.6029049754142761,10.1016_j.evolhumbehav.2020.10.002,Individual paper,1
GPT-5.1,0.5061265230178833,10.1016_j.evolhumbehav.2021.04.002,Individual paper,1
GPT-5.1,0.5755915641784668,10.1016_j.evolhumbehav.2022.10.002,Individual paper,1
GPT-5.1,0.699489951133728,10.1016_j.evolhumbehav.2023.03.001,Individual paper,1
GPT-5.1,0.6249837279319763,10.1016_j.evolhumbehav.2023.06.002,Individual paper,1
GPT-5.1,0.6223465204238892,10.1016_j.evolhumbehav.2024.01.003,Individual paper,1
GPT-5.1,0.5255805253982544,10.1016_j.evolhumbehav.2025.106711,Individual paper,1
GPT-5.1,0.6212747693061829,10.1016_j.forpol.2004.03.006,Individual paper,1
GPT-5.1,0.5956154465675354,10.1016_j.forpol.2020.102121,Individual paper,1
GPT-5.1,0.6753479242324829,10.1016_j.geb.2004.08.007,Individual paper,1
GPT-5.1,0.6817174553871155,10.1016_j.geb.2005.03.001,Individual paper,1
GPT-5.1,0.6906012296676636,10.1016_j.geb.2006.03.007,Individual paper,1
GPT-5.1,0.5449941754341125,10.1016_j.geb.2006.08.011,Individual paper,1
GPT-5.1,0.6466078758239746,10.1016_j.geb.2007.05.001,Individual paper,1
GPT-5.1,0.572780966758728,10.1016_j.geb.2007.09.004,Individual paper,1
GPT-5.1,0.6691902279853821,10.1016_j.geb.2007.10.009,Individual paper,1
GPT-5.1,0.5166216492652893,10.1016_j.geb.2009.07.007,Individual paper,1
GPT-5.1,0.4285725951194763,10.1016_j.geb.2009.09.004,Individual paper,1
GPT-5.1,0.6693934798240662,10.1016_j.geb.2010.08.010,Individual paper,1
GPT-5.1,0.5680797100067139,10.1016_j.geb.2012.10.001,Individual paper,1
GPT-5.1,0.4680388867855072,10.1016_j.geb.2012.10.011,Individual paper,1
GPT-5.1,0.6405811905860901,10.1016_j.geb.2013.06.012,Individual paper,1
GPT-5.1,0.6200112700462341,10.1016_j.geb.2014.01.002,Individual paper,1
GPT-5.1,0.4988189339637756,10.1016_j.geb.2014.03.006,Individual paper,1
GPT-5.1,0.568726122379303,10.1016_j.geb.2015.05.005,Individual paper,1
GPT-5.1,0.7381021976470947,10.1016_j.geb.2015.10.001,Individual paper,1
GPT-5.1,0.5209714770317078,10.1016_j.geb.2016.02.009,Individual paper,1
GPT-5.1,0.600656270980835,10.1016_j.geb.2016.03.002,Individual paper,1
GPT-5.1,0.6885906457901001,10.1016_j.geb.2017.02.007,Individual paper,1
GPT-5.1,0.5796704888343811,10.1016_j.geb.2017.09.015,Individual paper,1
GPT-5.1,0.5829139947891235,10.1016_j.geb.2018.10.003,Individual paper,1
GPT-5.1,0.5874777436256409,10.1016_j.geb.2019.02.006,Individual paper,1
GPT-5.1,0.6509584188461304,10.1016_j.geb.2020.07.001,Individual paper,1
GPT-5.1,0.570766806602478,10.1016_j.geb.2020.07.004,Individual paper,1
GPT-5.1,0.6007862687110901,10.1016_j.geb.2020.08.004,Individual paper,1
GPT-5.1,0.5560741424560547,10.1016_j.geb.2021.08.003,Individual paper,1
GPT-5.1,0.6044556498527527,10.1016_j.geb.2022.03.015,Individual paper,1
GPT-5.1,0.6504005789756775,10.1016_j.geb.2023.02.005,Individual paper,1
GPT-5.1,0.6530566811561584,10.1016_j.geb.2023.04.003,Individual paper,1
GPT-5.1,0.6094697713851929,10.1016_j.geb.2025.01.011,Individual paper,1
GPT-5.1,0.5456937551498413,10.1016_j.heliyon.2023.e16729,Individual paper,1
GPT-5.1,0.6022091507911682,10.1016_j.heliyon.2023.e22748,Individual paper,1
GPT-5.1,0.6477304697036743,10.1016_j.hydroa.2024.100188,Individual paper,1
GPT-5.1,0.6238659024238586,10.1016_j.ins.2016.07.041,Individual paper,1
GPT-5.1,0.565091073513031,10.1016_j.irle.2013.07.005,Individual paper,1
GPT-5.1,0.6677249670028687,10.1016_j.irle.2014.03.001,Individual paper,1
GPT-5.1,0.5703789591789246,10.1016_j.irle.2018.12.010,Individual paper,1
GPT-5.1,0.6338343620300293,10.1016_j.irle.2019.105858,Individual paper,1
GPT-5.1,0.5867220759391785,10.1016_j.irle.2020.105931,Individual paper,1
GPT-5.1,0.5774902105331421,10.1016_j.isci.2020.101438,Individual paper,1
GPT-5.1,0.6082500219345093,10.1016_j.isci.2021.102844,Individual paper,1
GPT-5.1,0.6362593173980713,10.1016_j.isci.2025.112833,Individual paper,1
GPT-5.1,0.6120450496673584,10.1016_j.jdeveco.2011.12.002,Individual paper,1
GPT-5.1,0.4877965450286865,10.1016_j.jdeveco.2022.102845,Individual paper,1
GPT-5.1,0.6135985255241394,10.1016_j.jebo.2003.06.005,Individual paper,1
GPT-5.1,0.5486321449279785,10.1016_j.jebo.2003.06.006,Individual paper,1
GPT-5.1,0.5647789835929871,10.1016_j.jebo.2003.11.006,Individual paper,1
GPT-5.1,0.7188167572021484,10.1016_j.jebo.2005.02.008,Individual paper,1
GPT-5.1,0.5795852541923523,10.1016_j.jebo.2005.04.018,Individual paper,1
GPT-5.1,0.5970734357833862,10.1016_j.jebo.2005.07.002,Individual paper,1
GPT-5.1,0.4177598655223846,10.1016_j.jebo.2008.02.006,Individual paper,1
GPT-5.1,0.6360553503036499,10.1016_j.jebo.2008.09.007,Individual paper,1
GPT-5.1,0.6251711249351501,10.1016_j.jebo.2009.01.006,Individual paper,1
GPT-5.1,0.5402613282203674,10.1016_j.jebo.2009.03.011,Individual paper,1
GPT-5.1,0.6480130553245544,10.1016_j.jebo.2009.03.022,Individual paper,1
GPT-5.1,0.500481903553009,10.1016_j.jebo.2009.11.001,Individual paper,1
GPT-5.1,0.6421050429344177,10.1016_j.jebo.2009.11.003,Individual paper,1
GPT-5.1,0.7176486253738403,10.1016_j.jebo.2010.09.010,Individual paper,1
GPT-5.1,0.6396348476409912,10.1016_j.jebo.2011.01.005,Individual paper,1
GPT-5.1,0.074640043079853,10.1016_j.jebo.2011.01.017,Individual paper,1
GPT-5.1,0.6577345132827759,10.1016_j.jebo.2011.01.018,Individual paper,1
GPT-5.1,0.6549806594848633,10.1016_j.jebo.2011.09.002,Individual paper,1
GPT-5.1,0.4959439933300018,10.1016_j.jebo.2011.10.002,Individual paper,1
GPT-5.1,0.6031057834625244,10.1016_j.jebo.2011.10.020,Individual paper,1
GPT-5.1,0.6286723613739014,10.1016_j.jebo.2012.06.001,Individual paper,1
GPT-5.1,0.6175362467765808,10.1016_j.jebo.2012.09.013,Individual paper,1
GPT-5.1,0.6382920742034912,10.1016_j.jebo.2012.12.024,Individual paper,1
GPT-5.1,0.6554003357887268,10.1016_j.jebo.2013.08.002,Individual paper,1
GPT-5.1,0.5534266829490662,10.1016_j.jebo.2013.08.006,Individual paper,1
GPT-5.1,0.6824514865875244,10.1016_j.jebo.2014.03.005,Individual paper,1
GPT-5.1,0.6043130159378052,10.1016_j.jebo.2014.07.005,Individual paper,1
GPT-5.1,0.6089394092559814,10.1016_j.jebo.2014.08.005,Individual paper,1
GPT-5.1,0.508690595626831,10.1016_j.jebo.2014.11.004,Individual paper,1
GPT-5.1,0.5606080889701843,10.1016_j.jebo.2014.11.009,Individual paper,1
GPT-5.1,0.6057838201522827,10.1016_j.jebo.2015.02.002,Individual paper,1
GPT-5.1,0.6251329183578491,10.1016_j.jebo.2015.03.005,Individual paper,1
GPT-5.1,0.4069727957248688,10.1016_j.jebo.2015.03.009,Individual paper,1
GPT-5.1,0.5073198080062866,10.1016_j.jebo.2015.03.018,Individual paper,1
GPT-5.1,0.5399086475372314,10.1016_j.jebo.2015.05.013,Individual paper,1
GPT-5.1,0.5900705456733704,10.1016_j.jebo.2015.09.008,Individual paper,1
GPT-5.1,0.6388815641403198,10.1016_j.jebo.2015.09.020,Individual paper,1
GPT-5.1,0.6752560138702393,10.1016_j.jebo.2015.12.006,Individual paper,1
GPT-5.1,0.4830644726753235,10.1016_j.jebo.2016.06.003,Individual paper,1
GPT-5.1,0.6395353674888611,10.1016_j.jebo.2016.06.010,Individual paper,1
GPT-5.1,0.6211112141609192,10.1016_j.jebo.2016.09.005,Individual paper,1
GPT-5.1,0.5538877844810486,10.1016_j.jebo.2016.09.012,Individual paper,1
GPT-5.1,0.5740904808044434,10.1016_j.jebo.2016.09.015,Individual paper,1
GPT-5.1,0.640040397644043,10.1016_j.jebo.2017.01.006,Individual paper,1
GPT-5.1,0.6164193153381348,10.1016_j.jebo.2017.06.004,Individual paper,1
GPT-5.1,0.6018561124801636,10.1016_j.jebo.2017.06.006,Individual paper,1
GPT-5.1,0.5758376121520996,10.1016_j.jebo.2017.07.009,Individual paper,1
GPT-5.1,0.6371258497238159,10.1016_j.jebo.2017.07.035,Individual paper,1
GPT-5.1,0.6440615057945251,10.1016_j.jebo.2017.11.016,Individual paper,1
GPT-5.1,0.5896294713020325,10.1016_j.jebo.2017.12.024,Individual paper,1
GPT-5.1,0.6247058510780334,10.1016_j.jebo.2018.01.009,Individual paper,1
GPT-5.1,0.5665594935417175,10.1016_j.jebo.2018.04.002,Individual paper,1
GPT-5.1,0.6444103121757507,10.1016_j.jebo.2018.04.015,Individual paper,1
GPT-5.1,0.5861724019050598,10.1016_j.jebo.2018.08.008,Individual paper,1
GPT-5.1,0.6155334115028381,10.1016_j.jebo.2018.11.013,Individual paper,1
GPT-5.1,0.6145620942115784,10.1016_j.jebo.2018.11.020,Individual paper,1
GPT-5.1,0.6667260527610779,10.1016_j.jebo.2018.12.029,Individual paper,1
GPT-5.1,0.6391047239303589,10.1016_j.jebo.2019.03.007,Individual paper,1
GPT-5.1,0.5757020115852356,10.1016_j.jebo.2019.05.033,Individual paper,1
GPT-5.1,0.7421315908432007,10.1016_j.jebo.2019.06.019,Individual paper,1
GPT-5.1,0.5888028144836426,10.1016_j.jebo.2019.08.008,Individual paper,1
GPT-5.1,0.5403132438659668,10.1016_j.jebo.2019.12.007,Individual paper,1
GPT-5.1,0.5393701195716858,10.1016_j.jebo.2020.01.010,Individual paper,1
GPT-5.1,0.5445617437362671,10.1016_j.jebo.2020.03.035,Individual paper,1
GPT-5.1,0.6475724577903748,10.1016_j.jebo.2020.06.009,Individual paper,1
GPT-5.1,0.6111354827880859,10.1016_j.jebo.2020.07.031,Individual paper,1
GPT-5.1,0.5404569506645203,10.1016_j.jebo.2020.10.001,Individual paper,1
GPT-5.1,0.5601235032081604,10.1016_j.jebo.2020.10.005,Individual paper,1
GPT-5.1,0.6474869251251221,10.1016_j.jebo.2021.02.016,Individual paper,1
GPT-5.1,0.6352354884147644,10.1016_j.jebo.2021.04.029,Individual paper,1
GPT-5.1,0.6129313111305237,10.1016_j.jebo.2021.04.032,Individual paper,1
GPT-5.1,0.7195774912834167,10.1016_j.jebo.2021.05.003,Individual paper,1
GPT-5.1,0.5904659628868103,10.1016_j.jebo.2021.05.035,Individual paper,1
GPT-5.1,0.6785406470298767,10.1016_j.jebo.2021.09.024,Individual paper,1
GPT-5.1,0.4658395946025848,10.1016_j.jebo.2023.01.012,Individual paper,1
GPT-5.1,0.5947153568267822,10.1016_j.jebo.2023.03.023,Individual paper,1
GPT-5.1,0.5992305278778076,10.1016_j.jebo.2023.04.004,Individual paper,1
GPT-5.1,0.7065213322639465,10.1016_j.jebo.2023.04.028,Individual paper,1
GPT-5.1,0.5937020182609558,10.1016_j.jebo.2023.09.006,Individual paper,1
GPT-5.1,0.4722929298877716,10.1016_j.jebo.2023.10.029,Individual paper,1
GPT-5.1,0.5253373384475708,10.1016_j.jebo.2023.11.003,Individual paper,1
GPT-5.1,0.5649135112762451,10.1016_j.jebo.2023.11.027,Individual paper,1
GPT-5.1,0.5887213349342346,10.1016_j.jebo.2024.01.019,Individual paper,1
GPT-5.1,0.6130943894386292,10.1016_j.jebo.2024.02.003,Individual paper,1
GPT-5.1,0.5641172528266907,10.1016_j.jebo.2024.02.009,Individual paper,1
GPT-5.1,0.6494160294532776,10.1016_j.jebo.2024.04.016,Individual paper,1
GPT-5.1,0.591618001461029,10.1016_j.jebo.2024.05.010,Individual paper,1
GPT-5.1,0.4940033853054046,10.1016_j.jebo.2025.106930,Individual paper,1
GPT-5.1,0.5395298004150391,10.1016_j.jebo.2025.106991,Individual paper,1
GPT-5.1,0.6068053245544434,10.1016_j.jebo.2025.107071,Individual paper,1
GPT-5.1,0.6307693123817444,10.1016_j.jebo.2025.107138,Individual paper,1
GPT-5.1,0.6402168273925781,10.1016_j.jebo.2025.107207,Individual paper,1
GPT-5.1,0.502257764339447,10.1016_j.jecp.2018.01.015,Individual paper,1
GPT-5.1,0.5513245463371277,10.1016_j.jecp.2022.105376,Individual paper,1
GPT-5.1,0.6817606687545776,10.1016_j.jecp.2023.105858,Individual paper,1
GPT-5.1,0.6272328495979309,10.1016_j.jedc.2013.06.012,Individual paper,1
GPT-5.1,0.6465411186218262,10.1016_j.jedc.2024.104987,Individual paper,1
GPT-5.1,0.7049813866615295,10.1016_j.jeem.2007.08.001,Individual paper,1
GPT-5.1,0.4736823141574859,10.1016_j.jeem.2008.07.004,Individual paper,1
GPT-5.1,0.5903564691543579,10.1016_j.jeem.2012.09.001,Individual paper,1
GPT-5.1,0.6682308316230774,10.1016_j.jeem.2013.04.004,Individual paper,1
GPT-5.1,0.7068324089050293,10.1016_j.jeem.2017.08.008,Individual paper,1
GPT-5.1,0.6165453791618347,10.1016_j.jeem.2018.06.008,Individual paper,1
GPT-5.1,0.6246598958969116,10.1016_j.jeem.2018.07.004,Individual paper,1
GPT-5.1,0.5847896337509155,10.1016_j.jeem.2022.102671,Individual paper,1
GPT-5.1,0.616279125213623,10.1016_j.jeem.2023.102895,Individual paper,1
GPT-5.1,0.579192042350769,10.1016_j.jenvp.2009.05.003,Individual paper,1
GPT-5.1,0.5591097474098206,10.1016_j.jenvp.2018.11.002,Individual paper,1
GPT-5.1,0.5922855734825134,10.1016_j.jesp.2005.03.002,Individual paper,1
GPT-5.1,0.4927619695663452,10.1016_j.jesp.2008.06.004,Individual paper,1
GPT-5.1,0.5851460695266724,10.1016_j.jesp.2009.02.017,Individual paper,1
GPT-5.1,0.6061447858810425,10.1016_j.jesp.2015.04.005,Individual paper,1
GPT-5.1,0.6193424463272095,10.1016_j.jesp.2016.06.007,Individual paper,1
GPT-5.1,0.6249009966850281,10.1016_j.jesp.2019.103823,Individual paper,1
GPT-5.1,0.4710336029529571,10.1016_j.jesp.2020.104096,Individual paper,1
GPT-5.1,0.6146056652069092,10.1016_j.jesp.2022.104284,Individual paper,1
