model,source_id,correlation,baseline_correlation
GPT-5.1,10.1146_annurev-psych-081920-042106,0.6974420547485352,0.6670421361923218
GPT-5.1,10.1111_jpet.12252,0.699338972568512,0.6670421361923218
GPT-5.1,10.1007_s10668-024-05335-5,0.6993407011032104,0.6670421361923218
GPT-5.1,10.1016_j.evolhumbehav.2023.03.001,0.699489951133728,0.6670421361923218
GPT-5.1,10.1038_ncomms12288,0.699640691280365,0.6670421361923218
GPT-5.1,10.1007_s10640-023-00759-5,0.6996882557868958,0.6670421361923218
GPT-5.1,10.1007_s10683-011-9292-6,0.6997320055961609,0.6670421361923218
GPT-5.1,10.1177_1059712317693889,0.6998756527900696,0.6670421361923218
GPT-5.1,10.1063_5.0088493,0.700046718120575,0.6670421361923218
GPT-5.1,10.1016_j.jtbi.2010.06.010,0.7001924514770508,0.6670421361923218
GPT-5.1,10.1371_journal.pone.0095742,0.700853168964386,0.6670421361923218
GPT-5.1,10.1016_j.euroecorev.2008.09.007,0.7017990946769714,0.6670421361923218
GPT-5.1,10.1016_j.tics.2023.06.005,0.7022963762283325,0.6670421361923218
GPT-5.1,10.1093_ejil_chaa009,0.7029017210006714,0.6670421361923218
GPT-5.1,10.1016_j.joep.2021.102452,0.7029980421066284,0.6670421361923218
GPT-5.1,10.1016_j.ocecoaman.2022.106447,0.7038050293922424,0.6670421361923218
GPT-5.1,10.1016_j.amc.2022.127723,0.7039661407470703,0.6670421361923218
GPT-5.1,10.1086_286052,0.704921543598175,0.6670421361923218
GPT-5.1,10.1016_j.jeem.2007.08.001,0.7049813866615295,0.6670421361923218
GPT-5.1,10.1126_science.1183665,0.7053266763687134,0.6670421361923218
GPT-5.1,10.1098_rstb.2015.0098,0.7058038711547852,0.6670421361923218
GPT-5.1,10.1016_j.jebo.2023.04.028,0.7065213322639465,0.6670421361923218
GPT-5.1,10.1016_j.jeem.2017.08.008,0.7068324089050293,0.6670421361923218
GPT-5.1,10.1017_ehs.2024.18,0.7068408727645874,0.6670421361923218
GPT-5.1,10.1371_journal.pcbi.1012810,0.7070670127868652,0.6670421361923218
GPT-5.1,10.1016_j.jtbi.2014.10.037,0.7070940136909485,0.6670421361923218
GPT-5.1,10.1086_699547,0.7079697251319885,0.6670421361923218
GPT-5.1,10.1016_j.bandc.2012.09.009,0.70950847864151,0.6670421361923218
GPT-5.1,10.1371_journal.pone.0105126,0.709608256816864,0.6670421361923218
GPT-5.1,10.1016_j.amc.2022.127567,0.7101735472679138,0.6670421361923218
GPT-5.1,10.1628_093245616x14500948554117,0.7103220224380493,0.6670421361923218
GPT-5.1,10.1628_0932456042776140,0.7104437947273254,0.6670421361923218
GPT-5.1,10.7717_peerj.450,0.7117888331413269,0.6670421361923218
GPT-5.1,10.1111_j.1467-2979.2010.00372.x,0.7121492624282837,0.6670421361923218
GPT-5.1,10.1063_5.0099697,0.7122053503990173,0.6670421361923218
GPT-5.1,10.1515_bejeap-2013-0110,0.71419757604599,0.6670421361923218
GPT-5.1,10.1098_rstb.2015.0010,0.715114951133728,0.6670421361923218
GPT-5.1,10.1016_j.amc.2019.124798,0.7152935862541199,0.6670421361923218
GPT-5.1,10.1257_mic.6.2.247,0.715590238571167,0.6670421361923218
GPT-5.1,10.1371_journal.pone.0307832,0.7157384753227234,0.6670421361923218
GPT-5.1,10.1073_pnas.0502399102,0.7165220975875854,0.6670421361923218
GPT-5.1,10.1016_j.jebo.2010.09.010,0.7176486253738403,0.6670421361923218
GPT-5.1,10.1086_690066,0.7179460525512695,0.6670421361923218
GPT-5.1,10.1016_j.jebo.2005.02.008,0.7188167572021484,0.6670421361923218
GPT-5.1,10.1016_j.jebo.2021.05.003,0.7195774912834167,0.6670421361923218
GPT-5.1,10.1209_0295-5075_106_18007,0.7197260856628418,0.6670421361923218
GPT-5.1,10.1109_tac.2021.3087652,0.7211592197418213,0.6670421361923218
GPT-5.1,10.18564_jasss.3058,0.7228081822395325,0.6670421361923218
GPT-5.1,10.1177_1043463111434700,0.7240673303604126,0.6670421361923218
GPT-5.1,10.1007_s001820050124,0.7251546382904053,0.6670421361923218
GPT-5.1,10.1111_jpet.12090,0.7263848781585693,0.6670421361923218
GPT-5.1,10.1257_aer.20130768,0.7267733812332153,0.6670421361923218
GPT-5.1,10.1098_rstb.2022.0303,0.7278460264205933,0.6670421361923218
GPT-5.1,10.1007_s11403-017-0195-2,0.7282711267471313,0.6670421361923218
GPT-5.1,10.1111_soc4.12478,0.7308009266853333,0.6670421361923218
GPT-5.1,10.1016_j.physa.2018.09.031,0.7316856980323792,0.6670421361923218
GPT-5.1,10.1257_aer.99.1.431,0.733493447303772,0.6670421361923218
GPT-5.1,10.1073_pnas.161155698,0.7345137596130371,0.6670421361923218
GPT-5.1,10.1016_j.euroecorev.2008.09.005,0.7354030013084412,0.6670421361923218
GPT-5.1,10.1016_j.geb.2015.10.001,0.7381021976470947,0.6670421361923218
GPT-5.1,10.1016_j.ecolecon.2011.05.011,0.7382294535636902,0.6670421361923218
GPT-5.1,10.1007_s00199-005-0633-6,0.7412158846855164,0.6670421361923218
GPT-5.1,10.1016_j.tpb.2010.03.002,0.7419252395629883,0.6670421361923218
GPT-5.1,10.1016_j.jebo.2019.06.019,0.7421315908432007,0.6670421361923218
GPT-5.1,10.1523_jneurosci.0595-16.2016,0.7432888150215149,0.6670421361923218
GPT-5.1,10.1111_j.1468-0262.2004.00511.x,0.748999297618866,0.6670421361923218
GPT-5.1,10.1146_annurev-resource-091912-151833,0.7531797289848328,0.6670421361923218
GPT-5.1,10.1209_0295-5075_104_28003,0.7624529004096985,0.6670421361923218
GPT-5.1,10.1016_j.copsyc.2021.09.003,0.769167959690094,0.6670421361923218
GPT-5.1,10.3389_fnbeh.2016.00053,0.785308301448822,0.6670421361923218
GPT-5.1,10.1016_j.euroecorev.2010.04.003,0.7876787185668945,0.6670421361923218
GPT-5.1,10.1016_j.evolhumbehav.2016.02.001,0.8021467924118042,0.6670421361923218
GPT-5.1,10.1002_evan.21430,0.8297719955444336,0.6670421361923218
GPT-5.1,10.2307_1964229,0.8459376692771912,0.6670421361923218
GPT-5.1,10.1007_s10588-015-9205-x,,0.6670421361923218
GPT-5.1,10.3390_g15030016,,0.6670421361923218
GPT-4.1 Mini,10.1007_s00199-007-0212-0,0.080366164445877,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2011.01.017,0.2197072952985763,0.617575466632843
GPT-4.1 Mini,10.1016_j.forpol.2020.102121,0.225038856267929,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2007.04.008,0.2425751239061355,0.617575466632843
GPT-4.1 Mini,10.1371_journal.pone.0045093,0.2512670159339905,0.617575466632843
GPT-4.1 Mini,10.1111_j.1740-1461.2010.01197.x,0.2575809359550476,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2009.03.022,0.2828602790832519,0.617575466632843
GPT-4.1 Mini,10.1007_s00355-025-01604-y,0.2835618555545807,0.617575466632843
GPT-4.1 Mini,10.1007_s11127-020-00868-5,0.3178002536296844,0.617575466632843
GPT-4.1 Mini,10.1016_j.jtbi.2008.06.017,0.3189728260040283,0.617575466632843
GPT-4.1 Mini,10.1093_restud_rdt022,0.3297358453273773,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2025.106930,0.3377119898796081,0.617575466632843
GPT-4.1 Mini,10.1007_s40881-023-00153-3,0.3446465134620666,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2017.03.002,0.349270761013031,0.617575466632843
GPT-4.1 Mini,10.1007_s10058-012-0120-z,0.3596117198467254,0.617575466632843
GPT-4.1 Mini,10.1111_geer.12103,0.3673719763755798,0.617575466632843
GPT-4.1 Mini,10.1257_aer.100.1.420,0.3689174056053161,0.617575466632843
GPT-4.1 Mini,10.1080_09638180.2011.631734,0.4041745960712433,0.617575466632843
GPT-4.1 Mini,10.1016_j.jtbi.2023.111585,0.4082857370376587,0.617575466632843
GPT-4.1 Mini,10.1103_PhysRevE.84.046106,0.4096303582191467,0.617575466632843
GPT-4.1 Mini,10.1086_700098,0.4106789231300354,0.617575466632843
GPT-4.1 Mini,10.1073_pnas.1604989113,0.4159276783466339,0.617575466632843
GPT-4.1 Mini,10.1016_j.socec.2019.101478,0.4177360832691192,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2021.104429,0.420312762260437,0.617575466632843
GPT-4.1 Mini,10.1007_s00355-015-0884-5,0.4215821325778961,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2018.04.002,0.421655535697937,0.617575466632843
GPT-4.1 Mini,10.1016_j.pursup.2017.11.006,0.4247394502162933,0.617575466632843
GPT-4.1 Mini,10.1016_j.geb.2009.09.004,0.4253530204296112,0.617575466632843
GPT-4.1 Mini,10.1111_ecin.12187,0.4263718128204345,0.617575466632843
GPT-4.1 Mini,10.1109_tnsm.2015.2397883,0.4278840720653534,0.617575466632843
GPT-4.1 Mini,10.1162_003355399556151,0.428420752286911,0.617575466632843
GPT-4.1 Mini,10.1111_jels.12231,0.4294634163379669,0.617575466632843
GPT-4.1 Mini,10.1016_j.leaqua.2023.101695,0.4309487342834472,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2024.04.016,0.4379198253154754,0.617575466632843
GPT-4.1 Mini,10.1016_j.jtbi.2012.10.022,0.4380991458892822,0.617575466632843
GPT-4.1 Mini,10.18564_jasss.2647,0.440677136182785,0.617575466632843
GPT-4.1 Mini,10.1098_rspb.2014.1994,0.4421910345554352,0.617575466632843
GPT-4.1 Mini,10.1146_annurev-psych-010814-015355,0.4447364211082458,0.617575466632843
GPT-4.1 Mini,10.1007_s11238-013-9382-3,0.4508346319198608,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2014.11.004,0.453886866569519,0.617575466632843
GPT-4.1 Mini,10.1057_s41599-019-0249-2,0.4541414082050323,0.617575466632843
GPT-4.1 Mini,10.1371_journal.pone.0154321,0.4558399021625519,0.617575466632843
GPT-4.1 Mini,10.1111_1467-6435.00140,0.4558674097061157,0.617575466632843
GPT-4.1 Mini,10.1016_j.jtbi.2012.07.010,0.4573059976100921,0.617575466632843
GPT-4.1 Mini,10.1038_nature09203,0.4574959576129913,0.617575466632843
GPT-4.1 Mini,10.1371_journal.pone.0236544,0.4582743942737579,0.617575466632843
GPT-4.1 Mini,10.1103_PhysRevX.3.041021,0.4584954679012298,0.617575466632843
GPT-4.1 Mini,10.1142_s021759082246002x,0.4592948853969574,0.617575466632843
GPT-4.1 Mini,10.1038_s41562-017-0138,0.4596591293811798,0.617575466632843
GPT-4.1 Mini,10.1016_j.econlet.2017.01.016,0.4600374102592468,0.617575466632843
GPT-4.1 Mini,10.1002_mde.2877,0.4612513184547424,0.617575466632843
GPT-4.1 Mini,10.1209_0295-5075_128_28001,0.4618005454540252,0.617575466632843
GPT-4.1 Mini,10.1371_journal.pone.0064677,0.4632428586483001,0.617575466632843
GPT-4.1 Mini,10.1098_rspb.2021.2174,0.467313140630722,0.617575466632843
GPT-4.1 Mini,10.1038_nature07601,0.4683524370193481,0.617575466632843
GPT-4.1 Mini,10.1086_684229,0.470063179731369,0.617575466632843
GPT-4.1 Mini,10.1177_147470491301100204,0.470894306898117,0.617575466632843
GPT-4.1 Mini,10.1086_730717,0.4714882671833038,0.617575466632843
GPT-4.1 Mini,10.1086_691630,0.47200408577919,0.617575466632843
GPT-4.1 Mini,10.1126_sciadv.adm7968,0.4728004932403564,0.617575466632843
GPT-4.1 Mini,10.1037_npe0000045,0.4729504883289337,0.617575466632843
GPT-4.1 Mini,10.1016_j.ejpoleco.2013.11.005,0.4742464423179626,0.617575466632843
GPT-4.1 Mini,10.1007_978-0-387-72596-3_8,0.4757587611675262,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2009.03.011,0.4772969484329223,0.617575466632843
GPT-4.1 Mini,10.1016_j.jecp.2023.105858,0.4778634309768677,0.617575466632843
GPT-4.1 Mini,10.1628_093245616x14500948554072,0.4779042899608612,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2015.03.018,0.4790112972259521,0.617575466632843
GPT-4.1 Mini,10.1155_2021_6192629,0.4790138304233551,0.617575466632843
GPT-4.1 Mini,10.1038_s41598-022-10582-5,0.4794621169567108,0.617575466632843
GPT-4.1 Mini,10.1007_s40881-021-00101-z,0.4795186221599579,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2011.05.001,0.4798707365989685,0.617575466632843
GPT-4.1 Mini,10.1002_bdm.2050,0.4800529778003692,0.617575466632843
GPT-4.1 Mini,10.1126_sciadv.aau7296,0.4804564416408539,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2007.04.005,0.4821316003799438,0.617575466632843
GPT-4.1 Mini,10.1515_bejte-2019-0057,0.4826092422008514,0.617575466632843
GPT-4.1 Mini,10.1038_srep23919,0.4863519370555877,0.617575466632843
GPT-4.1 Mini,10.1038_s41598-023-33167-2,0.4870427846908569,0.617575466632843
GPT-4.1 Mini,10.1098_rstb.2015.0011,0.4875172674655914,0.617575466632843
GPT-4.1 Mini,10.1111_ecin.13171,0.4878223538398742,0.617575466632843
GPT-4.1 Mini,10.1088_1367-2630_18_8_083021,0.487925261259079,0.617575466632843
GPT-4.1 Mini,10.1016_s1090-5138(02)00157-5,0.4879653751850128,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2011.10.002,0.4883813858032226,0.617575466632843
GPT-4.1 Mini,10.1093_jleo_ewad011,0.4907695055007934,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2016.09.008,0.4928311109542846,0.617575466632843
GPT-4.1 Mini,10.1111_ecin.12974,0.4938051998615265,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2004.05.011,0.493807315826416,0.617575466632843
GPT-4.1 Mini,10.1002_pchj.259,0.4940741956233978,0.617575466632843
GPT-4.1 Mini,10.1016_j.socec.2015.12.002,0.4942902624607086,0.617575466632843
GPT-4.1 Mini,10.3982_te2404,0.4949455857276916,0.617575466632843
GPT-4.1 Mini,10.1017_s1355770x19000457,0.4954632520675659,0.617575466632843
GPT-4.1 Mini,10.1038_s41598-017-17481-0,0.4962271451950073,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2019.12.007,0.496665358543396,0.617575466632843
GPT-4.1 Mini,10.1108_01437720310502177,0.4968099296092987,0.617575466632843
GPT-4.1 Mini,10.1111_j.1467-9779.2011.01515.x,0.4974349737167358,0.617575466632843
GPT-4.1 Mini,10.3389_fevo.2014.00041,0.4980220794677734,0.617575466632843
GPT-4.1 Mini,10.1007_s11127-006-9075-3,0.4991876482963562,0.617575466632843
GPT-4.1 Mini,10.1093_jae_ejr034,0.4994460642337799,0.617575466632843
GPT-4.1 Mini,10.1155_2022_7259257,0.4997587203979492,0.617575466632843
GPT-4.1 Mini,10.1007_s13235-011-0020-9,0.4999530017375946,0.617575466632843
GPT-4.1 Mini,10.1016_j.joep.2012.10.004,0.5000760555267334,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2014.10.008,0.5006246566772461,0.617575466632843
GPT-4.1 Mini,10.1016_j.geb.2012.10.011,0.5009183287620544,0.617575466632843
GPT-4.1 Mini,10.1038_srep17050,0.5028285384178162,0.617575466632843
GPT-4.1 Mini,10.1080_00036846.2011.591740,0.5044618248939514,0.617575466632843
GPT-4.1 Mini,10.1007_s11238-015-9527-7,0.5044876337051392,0.617575466632843
GPT-4.1 Mini,10.1016_j.tpb.2023.11.001,0.50576251745224,0.617575466632843
GPT-4.1 Mini,10.1016_j.amc.2021.126797,0.5058408379554749,0.617575466632843
GPT-4.1 Mini,10.2307_2297925,0.506156325340271,0.617575466632843
GPT-4.1 Mini,10.1007_s10683-013-9354-z,0.5063594579696655,0.617575466632843
GPT-4.1 Mini,10.1093_aepp_ppq017,0.5065671801567078,0.617575466632843
GPT-4.1 Mini,10.1086_731967,0.5066289305686951,0.617575466632843
GPT-4.1 Mini,10.1007_s10551-025-05998-8,0.5075017213821411,0.617575466632843
GPT-4.1 Mini,10.1371_journal.pone.0040325,0.507627546787262,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2020.10.005,0.508064329624176,0.617575466632843
GPT-4.1 Mini,10.1016_j.physleta.2018.10.001,0.508522629737854,0.617575466632843
GPT-4.1 Mini,10.1108_tpm-03-2020-0021,0.5085604786872864,0.617575466632843
GPT-4.1 Mini,10.1628_jite-2020-0050,0.5087325572967529,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2015.12.012,0.5093417167663574,0.617575466632843
GPT-4.1 Mini,10.1016_j.chieco.2025.102459,0.5126527547836304,0.617575466632843
GPT-4.1 Mini,10.1177_000312240607100204,0.5135148167610168,0.617575466632843
GPT-4.1 Mini,10.1038_srep17752,0.513995885848999,0.617575466632843
GPT-4.1 Mini,10.1016_j.geb.2007.09.004,0.5142096877098083,0.617575466632843
GPT-4.1 Mini,10.1257_mic.3.4.77,0.5149889588356018,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2017.12.024,0.5150172114372253,0.617575466632843
GPT-4.1 Mini,10.1023_B_ACBI.0000043440.36462.1a,0.5154688954353333,0.617575466632843
GPT-4.1 Mini,10.1007_s11558-025-09594-3,0.5155512690544128,0.617575466632843
GPT-4.1 Mini,10.1126_science.1202599,0.5161079168319702,0.617575466632843
GPT-4.1 Mini,10.4284_0038-4038-2012.067,0.5165790915489197,0.617575466632843
GPT-4.1 Mini,10.1093_ej_ueaa116,0.5170251727104187,0.617575466632843
GPT-4.1 Mini,10.1016_j.physrep.2017.05.004,0.5174877047538757,0.617575466632843
GPT-4.1 Mini,10.1007_978-0-387-72596-3_7,0.5176721811294556,0.617575466632843
GPT-4.1 Mini,10.1016_j.euroecorev.2008.09.007,0.5177040696144104,0.617575466632843
GPT-4.1 Mini,10.1098_rstb.2022.0303,0.5179012417793274,0.617575466632843
GPT-4.1 Mini,10.1146_annurev.soc.33.040406.131812,0.5185408592224121,0.617575466632843
GPT-4.1 Mini,10.1098_rspb.2016.0488,0.5186895132064819,0.617575466632843
GPT-4.1 Mini,10.1007_s12110-002-1012-7,0.5196684002876282,0.617575466632843
GPT-4.1 Mini,10.1111_ele.12178,0.520940363407135,0.617575466632843
GPT-4.1 Mini,10.1287_mnsc.2020.3762,0.5209923386573792,0.617575466632843
GPT-4.1 Mini,10.1016_j.jeem.2023.102895,0.5211018919944763,0.617575466632843
GPT-4.1 Mini,10.1007_s10683-019-09609-y,0.5211057662963867,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2012.08.003,0.5212072134017944,0.617575466632843
GPT-4.1 Mini,10.1257_aer.90.4.980,0.5218859910964966,0.617575466632843
GPT-4.1 Mini,10.1037_npe0000009,0.5221219062805176,0.617575466632843
GPT-4.1 Mini,10.1038_s41598-024-57842-0,0.5221824049949646,0.617575466632843
GPT-4.1 Mini,10.1007_s13235-013-0094-7,0.5225403904914856,0.617575466632843
GPT-4.1 Mini,10.1016_j.euroecorev.2015.06.004,0.5226975679397583,0.617575466632843
GPT-4.1 Mini,10.1177_0956797613510184,0.5229001045227051,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2014.11.009,0.5234001874923706,0.617575466632843
GPT-4.1 Mini,10.1038_s41598-022-23454-9,0.5236839652061462,0.617575466632843
GPT-4.1 Mini,10.1016_j.physa.2019.121796,0.5255712270736694,0.617575466632843
GPT-4.1 Mini,10.5751_es-07532-200228,0.5256696939468384,0.617575466632843
GPT-4.1 Mini,10.1016_j.jtbi.2012.09.012,0.5257761478424072,0.617575466632843
GPT-4.1 Mini,10.1098_rspb.2012.2498,0.5260486006736755,0.617575466632843
GPT-4.1 Mini,10.5751_es-07493-200323,0.5263656973838806,0.617575466632843
GPT-4.1 Mini,10.1093_sf_sov110,0.5272465944290161,0.617575466632843
GPT-4.1 Mini,10.1561_102.00000099,0.5274471640586853,0.617575466632843
GPT-4.1 Mini,10.1073_pnas.1505067112,0.5278002023696899,0.617575466632843
GPT-4.1 Mini,10.1016_j.jesp.2020.104096,0.5278818011283875,0.617575466632843
GPT-4.1 Mini,10.1111_j.1465-7295.2007.00051.x,0.5278863906860352,0.617575466632843
GPT-4.1 Mini,10.1111_j.1465-7295.2010.00344.x,0.5280781984329224,0.617575466632843
GPT-4.1 Mini,10.1016_j.euroecorev.2017.01.007,0.5280921459197998,0.617575466632843
GPT-4.1 Mini,10.1016_j.jesp.2023.104566,0.5281581878662109,0.617575466632843
GPT-4.1 Mini,10.1016_j.geb.2012.10.001,0.5285231471061707,0.617575466632843
GPT-4.1 Mini,10.1007_s10640-017-0126-7,0.5288585424423218,0.617575466632843
GPT-4.1 Mini,10.1016_j.socec.2025.102403,0.5290805697441101,0.617575466632843
GPT-4.1 Mini,10.1007_s11238-004-3672-8,0.5301754474639893,0.617575466632843
GPT-4.1 Mini,10.1073_pnas.1320451111,0.5301897525787354,0.617575466632843
GPT-4.1 Mini,10.1007_s11238-023-09931-1,0.5303900241851807,0.617575466632843
GPT-4.1 Mini,10.1098_rsif.2024.0547,0.5310251116752625,0.617575466632843
GPT-4.1 Mini,10.1016_j.socec.2016.03.005,0.5318094491958618,0.617575466632843
GPT-4.1 Mini,10.1016_j.euroecorev.2024.104682,0.5324804186820984,0.617575466632843
GPT-4.1 Mini,10.1016_j.chaos.2024.115693,0.5326358079910278,0.617575466632843
GPT-4.1 Mini,10.1016_j.jtbi.2020.110345,0.5326364636421204,0.617575466632843
GPT-4.1 Mini,10.1177_0951629815586885,0.5326448082923889,0.617575466632843
GPT-4.1 Mini,10.3390_bs14070601,0.5329838395118713,0.617575466632843
GPT-4.1 Mini,10.3390_g12030063,0.5333058834075928,0.617575466632843
GPT-4.1 Mini,10.3390_brainsci11030317,0.5335436463356018,0.617575466632843
GPT-4.1 Mini,10.1016_j.obhdp.2014.09.005,0.533761203289032,0.617575466632843
GPT-4.1 Mini,10.1111_j.1467-9779.2008.00357.x,0.5344185829162598,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2015.12.006,0.5345163345336914,0.617575466632843
GPT-4.1 Mini,10.1016_j.geb.2025.01.011,0.5346590876579285,0.617575466632843
GPT-4.1 Mini,10.1016_j.physa.2022.128097,0.5348382592201233,0.617575466632843
GPT-4.1 Mini,10.1111_jpet.12384,0.5350160002708435,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2025.107071,0.5350974798202515,0.617575466632843
GPT-4.1 Mini,10.1038_ncomms1442,0.5351287126541138,0.617575466632843
GPT-4.1 Mini,10.1007_s10683-011-9292-6,0.5351873636245728,0.617575466632843
GPT-4.1 Mini,10.1016_j.evolhumbehav.2004.04.002,0.5356739163398743,0.617575466632843
GPT-4.1 Mini,10.1515_bejte-2024-0043,0.5363971590995789,0.617575466632843
GPT-4.1 Mini,10.1038_s41598-023-41886-9,0.5365655422210693,0.617575466632843
GPT-4.1 Mini,10.1016_j.geb.2021.08.003,0.5365781188011169,0.617575466632843
GPT-4.1 Mini,10.1016_j.tpb.2003.07.001,0.5367615222930908,0.617575466632843
GPT-4.1 Mini,10.1016_j.jesp.2009.02.017,0.5368492603302002,0.617575466632843
GPT-4.1 Mini,10.1007_s10955-018-2012-2,0.5369190573692322,0.617575466632843
GPT-4.1 Mini,10.1098_rspb.2019.0001,0.5373750329017639,0.617575466632843
GPT-4.1 Mini,10.1016_j.amc.2024.128553,0.5375372171401978,0.617575466632843
GPT-4.1 Mini,10.1073_pnas.0500938102,0.5379186272621155,0.617575466632843
GPT-4.1 Mini,10.1371_journal.pone.0188503,0.5379448533058167,0.617575466632843
GPT-4.1 Mini,10.1007_s11238-023-09929-9,0.5383007526397705,0.617575466632843
GPT-4.1 Mini,10.1002_ird.2704,0.5386649966239929,0.617575466632843
GPT-4.1 Mini,10.1177_10434631231219608,0.5390785932540894,0.617575466632843
GPT-4.1 Mini,10.1038_srep08917,0.5391764640808105,0.617575466632843
GPT-4.1 Mini,10.1037_xge0001004,0.5393549799919128,0.617575466632843
GPT-4.1 Mini,10.1016_j.joep.2013.07.002,0.5403492450714111,0.617575466632843
GPT-4.1 Mini,10.1016_j.joep.2017.03.007,0.5403832197189331,0.617575466632843
GPT-4.1 Mini,10.1007_s10683-014-9405-0,0.5404514074325562,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2016.06.003,0.5408204793930054,0.617575466632843
GPT-4.1 Mini,10.1136_medethics-2016-103593,0.5409080386161804,0.617575466632843
GPT-4.1 Mini,10.1016_j.physa.2012.03.027,0.5410107970237732,0.617575466632843
GPT-4.1 Mini,10.1371_journal.pone.0117183,0.5410781502723694,0.617575466632843
GPT-4.1 Mini,10.1016_j.socec.2024.102211,0.5412244200706482,0.617575466632843
GPT-4.1 Mini,10.1016_j.evolhumbehav.2007.08.002,0.541413426399231,0.617575466632843
GPT-4.1 Mini,10.1038_s41598-020-64930-4,0.5421326756477356,0.617575466632843
GPT-4.1 Mini,10.1007_s10640-025-00970-6,0.5421754717826843,0.617575466632843
GPT-4.1 Mini,10.1007_s11127-021-00925-7,0.5422228574752808,0.617575466632843
GPT-4.1 Mini,10.1016_j.euroecorev.2019.103346,0.542242705821991,0.617575466632843
GPT-4.1 Mini,10.1098_rstb.2010.0135,0.5423505902290344,0.617575466632843
GPT-4.1 Mini,10.1111_j.1468-0297.2009.02288.x,0.5425781607627869,0.617575466632843
GPT-4.1 Mini,10.1093_pnasnexus_pgae200,0.542864978313446,0.617575466632843
GPT-4.1 Mini,10.1016_j.jmp.2021.102640,0.5429041385650635,0.617575466632843
GPT-4.1 Mini,10.1007_s00355-021-01363-6,0.5429081916809082,0.617575466632843
GPT-4.1 Mini,10.1016_j.joep.2021.102448,0.543159008026123,0.617575466632843
GPT-4.1 Mini,10.1016_j.geb.2004.08.007,0.5433031320571899,0.617575466632843
GPT-4.1 Mini,10.1007_s00355-014-0841-8,0.5437397360801697,0.617575466632843
GPT-4.1 Mini,10.1007_s10683-018-9592-1,0.5438653826713562,0.617575466632843
GPT-4.1 Mini,10.1016_j.jtbi.2015.09.009,0.5439490079879761,0.617575466632843
GPT-4.1 Mini,10.1038_nature16981,0.5443971753120422,0.617575466632843
GPT-4.1 Mini,10.1016_j.physa.2015.08.053,0.5444492101669312,0.617575466632843
GPT-4.1 Mini,10.1111_ecoj.12614,0.5449891686439514,0.617575466632843
GPT-4.1 Mini,10.1371_journal.pcbi.1004232,0.5451013445854187,0.617575466632843
GPT-4.1 Mini,10.1016_j.ecolecon.2023.107932,0.5453478097915649,0.617575466632843
GPT-4.1 Mini,10.1016_j.joep.2009.04.004,0.5454591512680054,0.617575466632843
GPT-4.1 Mini,10.1017_xps.2020.10,0.5456194877624512,0.617575466632843
GPT-4.1 Mini,10.1016_j.jtbi.2014.06.041,0.545678973197937,0.617575466632843
GPT-4.1 Mini,10.1038_415137a,0.5459865927696228,0.617575466632843
GPT-4.1 Mini,10.1179_1749631414y.0000000041,0.5462571382522583,0.617575466632843
GPT-4.1 Mini,10.3390_g14050065,0.5463928580284119,0.617575466632843
GPT-4.1 Mini,10.1016_j.jpubeco.2006.10.007,0.5467664003372192,0.617575466632843
GPT-4.1 Mini,10.1016_j.physleta.2017.09.041,0.5468565225601196,0.617575466632843
GPT-4.1 Mini,10.1016_j.jebo.2025.107138,0.5468963384628296,0.617575466632843
GPT-4.1 Mini,10.1016_j.socec.2012.04.014,0.5469363927841187,0.617575466632843
GPT-4.1 Mini,10.1177_1043463115576138,0.5470564961433411,0.617575466632843
GPT-4.1 Mini,10.1093_ajae_aay025,0.5473644733428955,0.617575466632843
GPT-4.1 Mini,10.1016_j.jeem.2007.08.001,0.5474252700805664,0.617575466632843
GPT-4.1 Mini,10.1177_01902725221132517,0.5478848218917847,0.617575466632843
