model,item_id,correlation,kind,kind_label,model_short
Gemini 2.5 Pro,10.1016_j.econlet.2008.12.012,0.5321006178855896,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2009.08.024,0.5968400835990906,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2012.08.002,0.5797263979911804,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2012.08.014,0.5778539776802063,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2014.05.017,0.4915216863155365,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2016.12.025,0.6224183440208435,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2017.01.016,0.5027583837509155,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2017.05.022,0.5525016188621521,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2018.07.043,0.6777531504631042,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.econlet.2020.109155,0.4858295917510986,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.ejor.2008.01.021,0.5616880655288696,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.ejpoleco.2009.10.002,0.5850948691368103,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.ejpoleco.2009.11.006,0.5246500968933105,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.ejpoleco.2012.03.001,0.5521499514579773,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.ejpoleco.2013.11.005,0.4910034239292145,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.ejpoleco.2022.102354,0.5077494382858276,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.envsci.2014.05.006,0.4031157791614532,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.eswa.2014.02.050,0.4661976099014282,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2004.10.005,0.4175925254821777,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2008.09.005,0.7087440490722656,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2008.09.007,0.5163354873657227,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2010.04.003,0.6454193592071533,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2012.05.003,0.5201420783996582,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2012.09.008,0.2025172412395477,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2013.11.012,0.4833835065364837,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2014.11.009,0.5460262298583984,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2015.06.004,0.5246453881263733,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2016.08.004,0.4019129574298858,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2017.01.007,0.491617202758789,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2017.07.013,0.4932209253311157,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2018.05.004,0.6156911253929138,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2019.103346,0.5192335844039917,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2021.103711,0.456575334072113,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2021.103862,0.6111285090446472,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2023.104466,0.5953578948974609,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2023.104659,0.5611820220947266,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2024.104682,0.3403314650058746,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2024.104818,0.5491161346435547,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.euroecorev.2024.104885,0.5494541525840759,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2004.03.002,0.5956724882125854,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2004.04.002,0.341602623462677,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2004.08.001,0.6457222104072571,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2006.06.001,0.4121772944927215,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2006.08.002,0.5463402271270752,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2007.04.001,0.5842956304550171,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2007.08.002,0.4940226972103119,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2008.01.001,0.620586633682251,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2013.10.001,0.5973401069641113,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2014.02.002,0.5819522142410278,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2014.09.001,0.5918188691139221,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2015.02.002,0.3343901932239532,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2015.02.003,0.6018178462982178,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2015.06.002,0.4182969927787781,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2015.12.004,0.3980079591274261,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2016.02.001,0.6920785307884216,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2017.07.003,0.5401431918144226,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2020.05.007,0.5744607448577881,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2020.10.002,0.5275760889053345,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2021.04.002,0.546688973903656,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2022.10.002,0.3216092586517334,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2023.03.001,0.6414650082588196,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2023.06.002,0.4413019120693207,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2024.01.003,0.4716812670230865,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.evolhumbehav.2025.106711,0.4081127345561981,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.forpol.2004.03.006,0.4224291741847992,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.forpol.2020.102121,0.5444064140319824,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2004.08.007,0.391161173582077,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2005.03.001,0.5800192356109619,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2006.03.007,0.6754545569419861,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2006.08.011,0.3720663487911224,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2007.05.001,0.5583581924438477,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2007.09.004,0.4797686338424682,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2007.10.009,0.5531559586524963,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2009.07.007,0.543865442276001,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2009.09.004,0.2585839331150055,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2010.08.010,0.6524748206138611,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2012.10.001,0.3935365974903106,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2012.10.011,0.3871992528438568,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2013.06.012,0.5564091205596924,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2014.01.002,0.309409886598587,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2014.03.006,0.5183171033859253,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2015.05.005,0.5230973362922668,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2015.10.001,0.5924753546714783,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2016.02.009,0.5029069185256958,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2016.03.002,0.4719593524932861,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2017.02.007,0.6738510131835938,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2017.09.015,0.5897218585014343,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2018.10.003,0.5332647562026978,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2019.02.006,0.5468523502349854,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2020.07.001,0.5469274520874023,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2020.07.004,0.5056560039520264,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2020.08.004,0.5469998121261597,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2021.08.003,0.5164103507995605,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2022.03.015,0.4988912940025329,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2023.02.005,0.5905858874320984,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2023.04.003,0.5710232853889465,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.geb.2025.01.011,0.3890346884727478,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.heliyon.2023.e16729,0.5877159237861633,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.heliyon.2023.e22748,0.5678648948669434,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.hydroa.2024.100188,0.5671533346176147,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.ins.2016.07.041,0.5549087524414062,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.irle.2013.07.005,0.3706929683685303,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.irle.2014.03.001,0.5650494694709778,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.irle.2018.12.010,0.5809953808784485,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.irle.2019.105858,0.5139428377151489,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.irle.2020.105931,0.5857434272766113,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.isci.2020.101438,0.5954857468605042,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.isci.2021.102844,0.5277066826820374,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.isci.2025.112833,0.5049601793289185,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jdeveco.2011.12.002,0.5628644824028015,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jdeveco.2022.102845,0.5635890364646912,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2003.06.005,0.5367857813835144,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2003.06.006,0.5145233869552612,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2003.11.006,0.5552591681480408,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2005.02.008,0.700729489326477,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2005.04.018,0.4408142864704132,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2005.07.002,0.5967814326286316,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2008.02.006,0.5491161346435547,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2008.09.007,0.5053392648696899,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2009.01.006,0.518523097038269,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2009.03.011,0.3764621615409851,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2009.03.022,0.5534848570823669,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2009.11.001,0.3399293422698974,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2009.11.003,0.4415719211101532,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2010.09.010,0.2979477941989898,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2011.01.005,0.5155053734779358,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2011.01.017,0.0374508053064346,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2011.01.018,0.5878781080245972,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2011.09.002,0.3679490983486175,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2011.10.002,0.5042285919189453,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2011.10.020,0.5014763474464417,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2012.06.001,0.4600418210029602,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2012.09.013,0.4037215709686279,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2012.12.024,0.5529890060424805,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2013.08.002,0.57194584608078,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2013.08.006,0.3845758140087127,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2014.03.005,0.540968120098114,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2014.07.005,0.4726071655750274,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2014.08.005,0.5445767045021057,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2014.11.004,0.443496435880661,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2014.11.009,0.5547560453414917,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2015.02.002,0.512676477432251,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2015.03.005,0.4309338927268982,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2015.03.009,0.3355932831764221,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2015.03.018,0.2642350792884826,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2015.05.013,0.5727896094322205,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2015.09.008,0.5182414054870605,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2015.09.020,0.5697364807128906,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2015.12.006,0.5069106221199036,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2016.06.003,0.3190385699272156,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2016.06.010,0.5240492820739746,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2016.09.005,0.5745896697044373,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2016.09.012,0.5942684412002563,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2016.09.015,0.4942263066768646,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2017.01.006,0.4476913809776306,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2017.06.004,0.604916512966156,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2017.06.006,0.4000469148159027,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2017.07.009,0.5587244629859924,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2017.07.035,0.3688410818576813,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2017.11.016,0.5477403998374939,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2017.12.024,0.491150289773941,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2018.01.009,0.6868976354598999,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2018.04.002,0.6605616807937622,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2018.04.015,0.5568562746047974,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2018.08.008,0.5758201479911804,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2018.11.013,0.6134015917778015,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2018.11.020,0.5663973093032837,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2018.12.029,0.542332112789154,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2019.03.007,0.5470538139343262,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2019.05.033,0.4956090152263641,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2019.06.019,0.5932069420814514,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2019.08.008,0.5457452535629272,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2019.12.007,0.426628828048706,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2020.01.010,0.5125849843025208,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2020.03.035,0.6001015305519104,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2020.06.009,0.5856186747550964,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2020.07.031,0.5204426050186157,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2020.10.001,0.568006694316864,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2020.10.005,0.7268346548080444,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2021.02.016,0.3975209891796112,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2021.04.029,0.5350818037986755,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2021.04.032,0.5847049355506897,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2021.05.003,0.6242518424987793,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2021.05.035,0.4720092117786407,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2021.09.024,0.6362773180007935,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2023.01.012,0.4375473260879516,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2023.03.023,0.2777032554149627,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2023.04.004,0.6535686254501343,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2023.04.028,0.5647381544113159,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2023.09.006,0.3062657713890075,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2023.10.029,0.3672691583633423,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2023.11.003,0.4163806438446045,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2023.11.027,0.2888361811637878,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2024.01.019,0.5952335000038147,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2024.02.003,0.6053680181503296,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2024.02.009,0.4406265318393707,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2024.04.016,0.3749719858169555,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2024.05.010,0.5516669750213623,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2025.106930,0.5486095547676086,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2025.106991,0.3249565362930298,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2025.107071,0.4840171933174133,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2025.107138,0.4852000474929809,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jebo.2025.107207,0.4239639639854431,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jecp.2018.01.015,0.5857422351837158,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jecp.2022.105376,0.5491161346435547,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jecp.2023.105858,0.5916891098022461,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jedc.2013.06.012,0.5920389294624329,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jedc.2024.104987,0.614643394947052,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2007.08.001,0.5693161487579346,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2008.07.004,0.6215352416038513,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2012.09.001,0.5301437377929688,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2013.04.004,0.5434336066246033,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2017.08.008,0.5275874733924866,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2018.06.008,0.5199600458145142,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2018.07.004,0.6052332520484924,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2022.102671,0.614900529384613,individual_papers,Individual papers,Gemini Pro 2.5
Gemini 2.5 Pro,10.1016_j.jeem.2023.102895,0.4748772084712982,individual_papers,Individual papers,Gemini Pro 2.5
